memorySpeedId,motherboardId,memorySpeed,createdAt,updatedAt
2129,153,DDR5-5400,11/25/2024 21:07,11/25/2024 21:07
2130,153,DDR5-5600,11/25/2024 21:07,11/25/2024 21:07
2131,153,DDR5-5800,11/25/2024 21:07,11/25/2024 21:07
2132,153,DDR5-6000,11/25/2024 21:07,11/25/2024 21:07
2133,153,DDR5-6200,11/25/2024 21:07,11/25/2024 21:07
2134,153,DDR5-6400,11/25/2024 21:07,11/25/2024 21:07
2135,154,DDR5-4800,11/25/2024 21:07,11/25/2024 21:07
2136,154,DDR5-5000,11/25/2024 21:07,11/25/2024 21:07
2137,154,DDR5-5200,11/25/2024 21:07,11/25/2024 21:07
2138,154,DDR5-5400,11/25/2024 21:07,11/25/2024 21:07
2139,154,DDR5-5600,11/25/2024 21:07,11/25/2024 21:07
2140,155,DDR4-2133,11/25/2024 21:07,11/25/2024 21:07
2141,155,DDR4-2400,11/25/2024 21:07,11/25/2024 21:07
2142,155,DDR4-2666,11/25/2024 21:07,11/25/2024 21:07
2143,155,DDR4-2800,11/25/2024 21:07,11/25/2024 21:07
2144,155,DDR4-2933,11/25/2024 21:07,11/25/2024 21:07
2145,155,DDR4-3000,11/25/2024 21:07,11/25/2024 21:07
2146,155,DDR4-3200,11/25/2024 21:07,11/25/2024 21:07
2147,155,DDR4-3333,11/25/2024 21:07,11/25/2024 21:07
2148,155,DDR4-3400,11/25/2024 21:07,11/25/2024 21:07
2149,155,DDR4-3466,11/25/2024 21:07,11/25/2024 21:07
2150,155,DDR4-3600,11/25/2024 21:07,11/25/2024 21:07
2151,155,DDR4-3733,11/25/2024 21:07,11/25/2024 21:07
2152,155,DDR4-3866,11/25/2024 21:07,11/25/2024 21:07
2153,155,DDR4-4000,11/25/2024 21:07,11/25/2024 21:07
2154,155,DDR4-4133,11/25/2024 21:07,11/25/2024 21:07
2155,155,DDR4-4200,11/25/2024 21:07,11/25/2024 21:07
2156,155,DDR4-4266,11/25/2024 21:07,11/25/2024 21:07
2157,155,DDR4-4333,11/25/2024 21:07,11/25/2024 21:07
2158,155,DDR4-4400,11/25/2024 21:07,11/25/2024 21:07
2159,155,DDR4-4600,11/25/2024 21:07,11/25/2024 21:07
2160,155,DDR4-4800,11/25/2024 21:07,11/25/2024 21:07
2161,155,DDR4-4866,11/25/2024 21:07,11/25/2024 21:07
2162,156,DDR4-2133,11/25/2024 21:07,11/25/2024 21:07
2163,156,DDR4-2400,11/25/2024 21:07,11/25/2024 21:07
2164,156,DDR4-2666,11/25/2024 21:07,11/25/2024 21:07
2165,156,DDR4-2800,11/25/2024 21:07,11/25/2024 21:07
2166,156,DDR4-3000,11/25/2024 21:07,11/25/2024 21:07
2167,156,DDR4-3200,11/25/2024 21:07,11/25/2024 21:07
2168,156,DDR4-3400,11/25/2024 21:07,11/25/2024 21:07
2169,156,DDR4-3466,11/25/2024 21:07,11/25/2024 21:07
2170,156,DDR4-3600,11/25/2024 21:07,11/25/2024 21:07
2171,156,DDR4-3733,11/25/2024 21:07,11/25/2024 21:07
2172,156,DDR4-3866,11/25/2024 21:07,11/25/2024 21:07
2173,156,DDR4-4000,11/25/2024 21:07,11/25/2024 21:07
2174,156,DDR4-4133,11/25/2024 21:07,11/25/2024 21:07
2175,156,DDR4-4266,11/25/2024 21:07,11/25/2024 21:07
2176,156,DDR4-4400,11/25/2024 21:07,11/25/2024 21:07
2177,156,DDR4-4600,11/25/2024 21:07,11/25/2024 21:07
2178,156,DDR4-4666,11/25/2024 21:07,11/25/2024 21:07
2179,156,DDR4-4800,11/25/2024 21:07,11/25/2024 21:07
2180,156,DDR4-4866,11/25/2024 21:07,11/25/2024 21:07
2181,156,DDR4-5100,11/25/2024 21:07,11/25/2024 21:07
2182,157,DDR4-2133,11/25/2024 21:07,11/25/2024 21:07
2183,157,DDR4-2400,11/25/2024 21:07,11/25/2024 21:07
2184,157,DDR4-2666,11/25/2024 21:07,11/25/2024 21:07
2185,157,DDR4-2800,11/25/2024 21:07,11/25/2024 21:07
2186,157,DDR4-2933,11/25/2024 21:07,11/25/2024 21:07
2187,157,DDR4-3000,11/25/2024 21:07,11/25/2024 21:07
2188,157,DDR4-3200,11/25/2024 21:07,11/25/2024 21:07
2189,157,DDR4-3333,11/25/2024 21:07,11/25/2024 21:07
2190,157,DDR4-3400,11/25/2024 21:07,11/25/2024 21:07
2191,157,DDR4-3466,11/25/2024 21:07,11/25/2024 21:07
2192,157,DDR4-3600,11/25/2024 21:07,11/25/2024 21:07
2193,157,DDR4-3733,11/25/2024 21:07,11/25/2024 21:07
2194,157,DDR4-3866,11/25/2024 21:07,11/25/2024 21:07
2195,157,DDR4-4000,11/25/2024 21:07,11/25/2024 21:07
2196,157,DDR4-4133,11/25/2024 21:07,11/25/2024 21:07
2197,157,DDR4-4200,11/25/2024 21:07,11/25/2024 21:07
2198,157,DDR4-4266,11/25/2024 21:07,11/25/2024 21:07
2199,157,DDR4-4333,11/25/2024 21:07,11/25/2024 21:07
2200,157,DDR4-4400,11/25/2024 21:07,11/25/2024 21:07
2201,157,DDR4-4600,11/25/2024 21:07,11/25/2024 21:07
2202,157,DDR4-4800,11/25/2024 21:07,11/25/2024 21:07
2203,157,DDR4-4866,11/25/2024 21:07,11/25/2024 21:07
2204,158,DDR4-2133,11/25/2024 21:07,11/25/2024 21:07
2205,158,DDR4-2400,11/25/2024 21:07,11/25/2024 21:07
2206,158,DDR4-2666,11/25/2024 21:07,11/25/2024 21:07
2207,158,DDR4-2800,11/25/2024 21:07,11/25/2024 21:07
2208,158,DDR4-3000,11/25/2024 21:07,11/25/2024 21:07
2209,158,DDR4-3200,11/25/2024 21:07,11/25/2024 21:07
2210,158,DDR4-3300,11/25/2024 21:07,11/25/2024 21:07
2211,158,DDR4-3400,11/25/2024 21:07,11/25/2024 21:07
2212,158,DDR4-3466,11/25/2024 21:07,11/25/2024 21:07
2213,158,DDR4-3600,11/25/2024 21:07,11/25/2024 21:07
2214,158,DDR4-3733,11/25/2024 21:07,11/25/2024 21:07
2215,158,DDR4-3866,11/25/2024 21:07,11/25/2024 21:07
2216,158,DDR4-4000,11/25/2024 21:07,11/25/2024 21:07
2217,158,DDR4-4400,11/25/2024 21:07,11/25/2024 21:07
2218,159,DDR4-2133,11/25/2024 21:07,11/25/2024 21:07
2219,159,DDR4-2400,11/25/2024 21:07,11/25/2024 21:07
2220,159,DDR4-2666,11/25/2024 21:07,11/25/2024 21:07
2221,159,DDR4-2800,11/25/2024 21:07,11/25/2024 21:07
2222,159,DDR4-3000,11/25/2024 21:07,11/25/2024 21:07
2223,159,DDR4-3200,11/25/2024 21:07,11/25/2024 21:07
2224,159,DDR4-3466,11/25/2024 21:07,11/25/2024 21:07
2225,159,DDR4-3600,11/25/2024 21:07,11/25/2024 21:07
2226,159,DDR4-3866,11/25/2024 21:07,11/25/2024 21:07
2227,159,DDR4-4000,11/25/2024 21:07,11/25/2024 21:07
2228,159,DDR4-4133,11/25/2024 21:07,11/25/2024 21:07
2229,159,DDR4-4400,11/25/2024 21:07,11/25/2024 21:07
2230,159,DDR4-4600,11/25/2024 21:07,11/25/2024 21:07
2231,160,DDR4-2133,11/25/2024 21:07,11/25/2024 21:07
2232,160,DDR4-2400,11/25/2024 21:07,11/25/2024 21:07
2233,160,DDR4-2666,11/25/2024 21:07,11/25/2024 21:07
2234,160,DDR4-2800,11/25/2024 21:07,11/25/2024 21:07
2235,160,DDR4-3000,11/25/2024 21:07,11/25/2024 21:07
2236,160,DDR4-3200,11/25/2024 21:07,11/25/2024 21:07
2237,160,DDR4-3333,11/25/2024 21:07,11/25/2024 21:07
2238,160,DDR4-3466,11/25/2024 21:07,11/25/2024 21:07
2239,160,DDR4-3600,11/25/2024 21:07,11/25/2024 21:07
2240,160,DDR4-3733,11/25/2024 21:07,11/25/2024 21:07
2241,160,DDR4-3866,11/25/2024 21:07,11/25/2024 21:07
2242,160,DDR4-4000,11/25/2024 21:07,11/25/2024 21:07
2243,160,DDR4-4133,11/25/2024 21:07,11/25/2024 21:07
2244,160,DDR4-4266,11/25/2024 21:07,11/25/2024 21:07
2245,160,DDR4-4400,11/25/2024 21:07,11/25/2024 21:07
2246,160,DDR4-4600,11/25/2024 21:07,11/25/2024 21:07
2247,161,DDR4-2133,11/25/2024 21:07,11/25/2024 21:07
2248,161,DDR4-2400,11/25/2024 21:07,11/25/2024 21:07
2249,161,DDR4-2666,11/25/2024 21:07,11/25/2024 21:07
2250,161,DDR4-2800,11/25/2024 21:07,11/25/2024 21:07
2251,161,DDR4-3000,11/25/2024 21:07,11/25/2024 21:07
2252,161,DDR4-3200,11/25/2024 21:07,11/25/2024 21:07
2253,161,DDR4-3300,11/25/2024 21:07,11/25/2024 21:07
2254,161,DDR4-3400,11/25/2024 21:07,11/25/2024 21:07
2255,161,DDR4-3466,11/25/2024 21:07,11/25/2024 21:07
2256,161,DDR4-3600,11/25/2024 21:07,11/25/2024 21:07
2257,161,DDR4-3866,11/25/2024 21:07,11/25/2024 21:07
2258,161,DDR4-4000,11/25/2024 21:07,11/25/2024 21:07
2259,161,DDR4-4133,11/25/2024 21:07,11/25/2024 21:07
2260,161,DDR4-4266,11/25/2024 21:07,11/25/2024 21:07
2261,161,DDR4-4400,11/25/2024 21:07,11/25/2024 21:07
2262,162,DDR4-2133,11/25/2024 21:07,11/25/2024 21:07
2263,162,DDR4-2400,11/25/2024 21:07,11/25/2024 21:07
2264,162,DDR4-2666,11/25/2024 21:07,11/25/2024 21:07
2265,162,DDR4-2800,11/25/2024 21:07,11/25/2024 21:07
2266,162,DDR4-3000,11/25/2024 21:07,11/25/2024 21:07
2267,162,DDR4-3200,11/25/2024 21:07,11/25/2024 21:07
2268,162,DDR4-3333,11/25/2024 21:07,11/25/2024 21:07
2269,162,DDR4-3466,11/25/2024 21:07,11/25/2024 21:07
2270,162,DDR4-3600,11/25/2024 21:07,11/25/2024 21:07
2271,162,DDR4-3733,11/25/2024 21:07,11/25/2024 21:07
2272,162,DDR4-3866,11/25/2024 21:07,11/25/2024 21:07
2273,162,DDR4-4000,11/25/2024 21:07,11/25/2024 21:07
2274,162,DDR4-4133,11/25/2024 21:07,11/25/2024 21:07
2275,162,DDR4-4266,11/25/2024 21:07,11/25/2024 21:07
2276,162,DDR4-4400,11/25/2024 21:07,11/25/2024 21:07
2277,162,DDR4-4600,11/25/2024 21:07,11/25/2024 21:07
2278,162,DDR4-4800,11/25/2024 21:07,11/25/2024 21:07
2279,162,DDR4-4866,11/25/2024 21:07,11/25/2024 21:07
2280,163,DDR4-2133,11/25/2024 21:07,11/25/2024 21:07
2281,163,DDR4-2400,11/25/2024 21:07,11/25/2024 21:07
2282,163,DDR4-2666,11/25/2024 21:07,11/25/2024 21:07
2283,163,DDR4-2800,11/25/2024 21:07,11/25/2024 21:07
2284,163,DDR4-3000,11/25/2024 21:07,11/25/2024 21:07
2285,163,DDR4-3200,11/25/2024 21:07,11/25/2024 21:07
2286,163,DDR4-3466,11/25/2024 21:07,11/25/2024 21:07
2287,163,DDR4-3600,11/25/2024 21:07,11/25/2024 21:07
2288,163,DDR4-3866,11/25/2024 21:07,11/25/2024 21:07
2289,163,DDR4-4000,11/25/2024 21:07,11/25/2024 21:07
2290,163,DDR4-4133,11/25/2024 21:07,11/25/2024 21:07
2291,163,DDR4-4400,11/25/2024 21:07,11/25/2024 21:07
2292,163,DDR4-4600,11/25/2024 21:07,11/25/2024 21:07
2293,163,DDR4-4800,11/25/2024 21:07,11/25/2024 21:07
2294,163,DDR4-5000,11/25/2024 21:07,11/25/2024 21:07
2295,164,DDR4-2133,11/25/2024 21:07,11/25/2024 21:07
2296,164,DDR4-2400,11/25/2024 21:07,11/25/2024 21:07
2297,164,DDR4-2666,11/25/2024 21:07,11/25/2024 21:07
2298,164,DDR4-2800,11/25/2024 21:07,11/25/2024 21:07
2299,164,DDR4-2933,11/25/2024 21:07,11/25/2024 21:07
2300,164,DDR4-3000,11/25/2024 21:07,11/25/2024 21:07
2301,164,DDR4-3200,11/25/2024 21:07,11/25/2024 21:07
2302,164,DDR4-3333,11/25/2024 21:07,11/25/2024 21:07
2303,164,DDR4-3400,11/25/2024 21:07,11/25/2024 21:07
2304,164,DDR4-3466,11/25/2024 21:07,11/25/2024 21:07
2305,164,DDR4-3600,11/25/2024 21:07,11/25/2024 21:07
2306,164,DDR4-3733,11/25/2024 21:07,11/25/2024 21:07
2307,164,DDR4-3866,11/25/2024 21:07,11/25/2024 21:07
2308,164,DDR4-4000,11/25/2024 21:07,11/25/2024 21:07
2309,164,DDR4-4133,11/25/2024 21:07,11/25/2024 21:07
2310,164,DDR4-4200,11/25/2024 21:07,11/25/2024 21:07
2311,164,DDR4-4266,11/25/2024 21:07,11/25/2024 21:07
2312,164,DDR4-4333,11/25/2024 21:07,11/25/2024 21:07
2313,164,DDR4-4400,11/25/2024 21:07,11/25/2024 21:07
2314,164,DDR4-4600,11/25/2024 21:07,11/25/2024 21:07
2315,164,DDR4-4800,11/25/2024 21:07,11/25/2024 21:07
2316,164,DDR4-4866,11/25/2024 21:07,11/25/2024 21:07
2317,165,DDR4-2133,11/25/2024 21:07,11/25/2024 21:07
2318,165,DDR4-2400,11/25/2024 21:07,11/25/2024 21:07
2319,165,DDR4-2666,11/25/2024 21:07,11/25/2024 21:07
2320,165,DDR4-2800,11/25/2024 21:07,11/25/2024 21:07
2321,165,DDR4-3000,11/25/2024 21:07,11/25/2024 21:07
2322,165,DDR4-3200,11/25/2024 21:07,11/25/2024 21:07
2323,165,DDR4-3466,11/25/2024 21:07,11/25/2024 21:07
2324,165,DDR4-3600,11/25/2024 21:07,11/25/2024 21:07
2325,165,DDR4-3866,11/25/2024 21:07,11/25/2024 21:07
2326,165,DDR4-4000,11/25/2024 21:07,11/25/2024 21:07
2327,165,DDR4-4400,11/25/2024 21:07,11/25/2024 21:07
2328,166,DDR4-2133,11/25/2024 21:07,11/25/2024 21:07
2329,166,DDR4-2400,11/25/2024 21:07,11/25/2024 21:07
2330,166,DDR4-2666,11/25/2024 21:07,11/25/2024 21:07
2331,166,DDR4-2800,11/25/2024 21:07,11/25/2024 21:07
2332,166,DDR4-3000,11/25/2024 21:07,11/25/2024 21:07
2333,166,DDR4-3200,11/25/2024 21:07,11/25/2024 21:07
2334,167,DDR4-2133,11/25/2024 21:07,11/25/2024 21:07
2335,167,DDR4-2400,11/25/2024 21:07,11/25/2024 21:07
2336,167,DDR4-2666,11/25/2024 21:07,11/25/2024 21:07
2337,167,DDR4-2800,11/25/2024 21:07,11/25/2024 21:07
2338,167,DDR4-2933,11/25/2024 21:07,11/25/2024 21:07
2339,167,DDR4-3000,11/25/2024 21:07,11/25/2024 21:07
2340,167,DDR4-3200,11/25/2024 21:07,11/25/2024 21:07
2341,167,DDR4-3333,11/25/2024 21:07,11/25/2024 21:07
2342,167,DDR4-3400,11/25/2024 21:07,11/25/2024 21:07
2343,167,DDR4-3466,11/25/2024 21:07,11/25/2024 21:07
2344,167,DDR4-3600,11/25/2024 21:07,11/25/2024 21:07
2345,167,DDR4-3733,11/25/2024 21:07,11/25/2024 21:07
2346,167,DDR4-3866,11/25/2024 21:07,11/25/2024 21:07
2347,167,DDR4-4000,11/25/2024 21:07,11/25/2024 21:07
2348,167,DDR4-4133,11/25/2024 21:07,11/25/2024 21:07
2349,167,DDR4-4200,11/25/2024 21:07,11/25/2024 21:07
2350,167,DDR4-4266,11/25/2024 21:07,11/25/2024 21:07
2351,167,DDR4-4333,11/25/2024 21:07,11/25/2024 21:07
2352,167,DDR4-4400,11/25/2024 21:07,11/25/2024 21:07
2353,167,DDR4-4600,11/25/2024 21:07,11/25/2024 21:07
2354,167,DDR4-4800,11/25/2024 21:07,11/25/2024 21:07
2355,167,DDR4-4866,11/25/2024 21:07,11/25/2024 21:07
2356,168,DDR4-2133,11/25/2024 21:07,11/25/2024 21:07
2357,168,DDR4-2400,11/25/2024 21:07,11/25/2024 21:07
2358,168,DDR4-2666,11/25/2024 21:07,11/25/2024 21:07
2359,168,DDR4-2800,11/25/2024 21:07,11/25/2024 21:07
2360,168,DDR4-3000,11/25/2024 21:07,11/25/2024 21:07
2361,168,DDR4-3200,11/25/2024 21:07,11/25/2024 21:07
2362,169,DDR4-2133,11/25/2024 21:07,11/25/2024 21:07
2363,169,DDR4-2400,11/25/2024 21:07,11/25/2024 21:07
2364,169,DDR4-2666,11/25/2024 21:07,11/25/2024 21:07
2365,169,DDR4-2800,11/25/2024 21:07,11/25/2024 21:07
2366,169,DDR4-3000,11/25/2024 21:07,11/25/2024 21:07
2367,169,DDR4-3200,11/25/2024 21:07,11/25/2024 21:07
2368,169,DDR4-3333,11/25/2024 21:07,11/25/2024 21:07
2369,169,DDR4-3466,11/25/2024 21:07,11/25/2024 21:07
2370,169,DDR4-3600,11/25/2024 21:07,11/25/2024 21:07
2371,169,DDR4-3733,11/25/2024 21:07,11/25/2024 21:07
2372,169,DDR4-3866,11/25/2024 21:07,11/25/2024 21:07
2373,169,DDR4-4000,11/25/2024 21:07,11/25/2024 21:07
2374,169,DDR4-4133,11/25/2024 21:07,11/25/2024 21:07
2375,169,DDR4-4266,11/25/2024 21:07,11/25/2024 21:07
2376,169,DDR4-4400,11/25/2024 21:07,11/25/2024 21:07
2377,169,DDR4-4600,11/25/2024 21:07,11/25/2024 21:07
2378,169,DDR4-4800,11/25/2024 21:07,11/25/2024 21:07
2379,170,DDR4-2133,11/25/2024 21:07,11/25/2024 21:07
2380,170,DDR4-2400,11/25/2024 21:07,11/25/2024 21:07
2381,170,DDR4-2666,11/25/2024 21:07,11/25/2024 21:07
2382,170,DDR4-2800,11/25/2024 21:07,11/25/2024 21:07
2383,170,DDR4-3000,11/25/2024 21:07,11/25/2024 21:07
2384,170,DDR4-3200,11/25/2024 21:07,11/25/2024 21:07
2385,170,DDR4-3333,11/25/2024 21:07,11/25/2024 21:07
2386,170,DDR4-3466,11/25/2024 21:07,11/25/2024 21:07
2387,170,DDR4-3600,11/25/2024 21:07,11/25/2024 21:07
2388,170,DDR4-3733,11/25/2024 21:07,11/25/2024 21:07
2389,170,DDR4-3866,11/25/2024 21:07,11/25/2024 21:07
2390,170,DDR4-4000,11/25/2024 21:07,11/25/2024 21:07
2391,170,DDR4-4133,11/25/2024 21:07,11/25/2024 21:07
2392,170,DDR4-4266,11/25/2024 21:07,11/25/2024 21:07
2393,170,DDR4-4400,11/25/2024 21:07,11/25/2024 21:07
2394,170,DDR4-4600,11/25/2024 21:07,11/25/2024 21:07
2395,171,DDR4-2133,11/25/2024 21:07,11/25/2024 21:07
2396,171,DDR4-2400,11/25/2024 21:07,11/25/2024 21:07
2397,171,DDR4-2666,11/25/2024 21:07,11/25/2024 21:07
2398,171,DDR4-2800,11/25/2024 21:07,11/25/2024 21:07
2399,171,DDR4-2933,11/25/2024 21:07,11/25/2024 21:07
2400,171,DDR4-3000,11/25/2024 21:07,11/25/2024 21:07
2401,171,DDR4-3200,11/25/2024 21:07,11/25/2024 21:07
2402,171,DDR4-3400,11/25/2024 21:07,11/25/2024 21:07
2403,171,DDR4-3466,11/25/2024 21:07,11/25/2024 21:07
2404,171,DDR4-3600,11/25/2024 21:07,11/25/2024 21:07
2405,171,DDR4-3733,11/25/2024 21:07,11/25/2024 21:07
2406,171,DDR4-3866,11/25/2024 21:07,11/25/2024 21:07
2407,171,DDR4-4000,11/25/2024 21:07,11/25/2024 21:07
2408,171,DDR4-4133,11/25/2024 21:07,11/25/2024 21:07
2409,171,DDR4-4266,11/25/2024 21:07,11/25/2024 21:07
2410,171,DDR4-4400,11/25/2024 21:07,11/25/2024 21:07
2411,171,DDR4-4600,11/25/2024 21:07,11/25/2024 21:07
2412,171,DDR4-4666,11/25/2024 21:07,11/25/2024 21:07
2413,171,DDR4-4800,11/25/2024 21:07,11/25/2024 21:07
2414,171,DDR4-4866,11/25/2024 21:07,11/25/2024 21:07
2415,172,DDR4-2133,11/25/2024 21:07,11/25/2024 21:07
2416,172,DDR4-2400,11/25/2024 21:07,11/25/2024 21:07
2417,172,DDR4-2666,11/25/2024 21:07,11/25/2024 21:07
2418,172,DDR4-2800,11/25/2024 21:07,11/25/2024 21:07
2419,172,DDR4-2933,11/25/2024 21:07,11/25/2024 21:07
2420,172,DDR4-3000,11/25/2024 21:07,11/25/2024 21:07
2421,172,DDR4-3200,11/25/2024 21:07,11/25/2024 21:07
2422,172,DDR4-3300,11/25/2024 21:07,11/25/2024 21:07
2423,172,DDR4-3400,11/25/2024 21:07,11/25/2024 21:07
2424,172,DDR4-3466,11/25/2024 21:07,11/25/2024 21:07
2425,172,DDR4-3600,11/25/2024 21:07,11/25/2024 21:07
2426,172,DDR4-3733,11/25/2024 21:07,11/25/2024 21:07
2427,172,DDR4-3866,11/25/2024 21:07,11/25/2024 21:07
2428,172,DDR4-4000,11/25/2024 21:07,11/25/2024 21:07
2429,172,DDR4-4400,11/25/2024 21:07,11/25/2024 21:07
2430,173,DDR4-2133,11/25/2024 21:07,11/25/2024 21:07
2431,173,DDR4-2400,11/25/2024 21:07,11/25/2024 21:07
2432,173,DDR4-2666,11/25/2024 21:07,11/25/2024 21:07
2433,173,DDR4-2800,11/25/2024 21:07,11/25/2024 21:07
2434,173,DDR4-3000,11/25/2024 21:07,11/25/2024 21:07
2435,173,DDR4-3200,11/25/2024 21:07,11/25/2024 21:07
2436,173,DDR4-3333,11/25/2024 21:07,11/25/2024 21:07
2437,173,DDR4-3466,11/25/2024 21:07,11/25/2024 21:07
2438,173,DDR4-3600,11/25/2024 21:07,11/25/2024 21:07
2439,173,DDR4-3733,11/25/2024 21:07,11/25/2024 21:07
2440,173,DDR4-3866,11/25/2024 21:07,11/25/2024 21:07
2441,173,DDR4-4000,11/25/2024 21:07,11/25/2024 21:07
2442,173,DDR4-4400,11/25/2024 21:07,11/25/2024 21:07
2443,173,DDR4-4600,11/25/2024 21:07,11/25/2024 21:07
2444,174,DDR4-2133,11/25/2024 21:07,11/25/2024 21:07
2445,174,DDR4-2400,11/25/2024 21:07,11/25/2024 21:07
2446,174,DDR4-2666,11/25/2024 21:07,11/25/2024 21:07
2447,174,DDR4-2800,11/25/2024 21:07,11/25/2024 21:07
2448,174,DDR4-2933,11/25/2024 21:07,11/25/2024 21:07
2449,174,DDR4-3000,11/25/2024 21:07,11/25/2024 21:07
2450,174,DDR4-3200,11/25/2024 21:07,11/25/2024 21:07
2451,174,DDR4-3400,11/25/2024 21:07,11/25/2024 21:07
2452,174,DDR4-3466,11/25/2024 21:07,11/25/2024 21:07
2453,174,DDR4-3600,11/25/2024 21:07,11/25/2024 21:07
2454,174,DDR4-3733,11/25/2024 21:07,11/25/2024 21:07
2455,174,DDR4-3866,11/25/2024 21:07,11/25/2024 21:07
2456,174,DDR4-4000,11/25/2024 21:07,11/25/2024 21:07
2457,174,DDR4-4133,11/25/2024 21:07,11/25/2024 21:07
2458,174,DDR4-4266,11/25/2024 21:07,11/25/2024 21:07
2459,174,DDR4-4400,11/25/2024 21:07,11/25/2024 21:07
2460,174,DDR4-4600,11/25/2024 21:07,11/25/2024 21:07
2461,174,DDR4-4800,11/25/2024 21:07,11/25/2024 21:07
2462,174,DDR4-5100,11/25/2024 21:07,11/25/2024 21:07
2463,175,DDR4-2133,11/25/2024 21:07,11/25/2024 21:07
2464,175,DDR4-2400,11/25/2024 21:07,11/25/2024 21:07
2465,175,DDR4-2666,11/25/2024 21:07,11/25/2024 21:07
2466,175,DDR4-2800,11/25/2024 21:07,11/25/2024 21:07
2467,175,DDR4-3000,11/25/2024 21:07,11/25/2024 21:07
2468,175,DDR4-3200,11/25/2024 21:07,11/25/2024 21:07
2469,175,DDR4-3333,11/25/2024 21:07,11/25/2024 21:07
2470,175,DDR4-3466,11/25/2024 21:07,11/25/2024 21:07
2471,175,DDR4-3600,11/25/2024 21:07,11/25/2024 21:07
2472,175,DDR4-3733,11/25/2024 21:07,11/25/2024 21:07
2473,175,DDR4-3866,11/25/2024 21:07,11/25/2024 21:07
2474,175,DDR4-4000,11/25/2024 21:07,11/25/2024 21:07
2475,175,DDR4-4133,11/25/2024 21:07,11/25/2024 21:07
2476,175,DDR4-4266,11/25/2024 21:07,11/25/2024 21:07
2477,175,DDR4-4400,11/25/2024 21:07,11/25/2024 21:07
2478,175,DDR4-4600,11/25/2024 21:07,11/25/2024 21:07
2479,176,DDR4-2133,11/25/2024 21:07,11/25/2024 21:07
2480,176,DDR4-2400,11/25/2024 21:07,11/25/2024 21:07
2481,176,DDR4-2666,11/25/2024 21:07,11/25/2024 21:07
2482,176,DDR4-2800,11/25/2024 21:07,11/25/2024 21:07
2483,176,DDR4-2933,11/25/2024 21:07,11/25/2024 21:07
2484,176,DDR4-3000,11/25/2024 21:07,11/25/2024 21:07
2485,176,DDR4-3200,11/25/2024 21:07,11/25/2024 21:07
2486,176,DDR4-3400,11/25/2024 21:07,11/25/2024 21:07
2487,176,DDR4-3466,11/25/2024 21:07,11/25/2024 21:07
2488,176,DDR4-3600,11/25/2024 21:07,11/25/2024 21:07
2489,176,DDR4-3800,11/25/2024 21:07,11/25/2024 21:07
2490,176,DDR4-4000,11/25/2024 21:07,11/25/2024 21:07
2491,176,DDR4-4133,11/25/2024 21:07,11/25/2024 21:07
2492,176,DDR4-4266,11/25/2024 21:07,11/25/2024 21:07
2493,176,DDR4-4400,11/25/2024 21:07,11/25/2024 21:07
2494,176,DDR4-4600,11/25/2024 21:07,11/25/2024 21:07
2495,176,DDR4-4800,11/25/2024 21:07,11/25/2024 21:07
2496,176,DDR4-5000,11/25/2024 21:07,11/25/2024 21:07
2497,176,DDR4-5100,11/25/2024 21:07,11/25/2024 21:07
2498,177,DDR4-2133,11/25/2024 21:07,11/25/2024 21:07
2499,177,DDR4-2400,11/25/2024 21:07,11/25/2024 21:07
2500,177,DDR4-2666,11/25/2024 21:07,11/25/2024 21:07
2501,177,DDR4-2800,11/25/2024 21:07,11/25/2024 21:07
2502,177,DDR4-3000,11/25/2024 21:07,11/25/2024 21:07
2503,177,DDR4-3200,11/25/2024 21:07,11/25/2024 21:07
2504,178,DDR4-2133,11/25/2024 21:07,11/25/2024 21:07
2505,178,DDR4-2400,11/25/2024 21:07,11/25/2024 21:07
2506,178,DDR4-2666,11/25/2024 21:07,11/25/2024 21:07
2507,178,DDR4-2800,11/25/2024 21:07,11/25/2024 21:07
2508,178,DDR4-3000,11/25/2024 21:07,11/25/2024 21:07
2509,178,DDR4-3200,11/25/2024 21:07,11/25/2024 21:07
2510,178,DDR4-3466,11/25/2024 21:07,11/25/2024 21:07
2511,178,DDR4-3600,11/25/2024 21:07,11/25/2024 21:07
2512,178,DDR4-3866,11/25/2024 21:07,11/25/2024 21:07
2513,178,DDR4-4000,11/25/2024 21:07,11/25/2024 21:07
2514,178,DDR4-4133,11/25/2024 21:07,11/25/2024 21:07
2515,178,DDR4-4400,11/25/2024 21:07,11/25/2024 21:07
2516,179,DDR4-2133,11/25/2024 21:07,11/25/2024 21:07
2517,179,DDR4-2400,11/25/2024 21:07,11/25/2024 21:07
2518,179,DDR4-2666,11/25/2024 21:07,11/25/2024 21:07
2519,179,DDR4-2800,11/25/2024 21:07,11/25/2024 21:07
2520,179,DDR4-2933,11/25/2024 21:07,11/25/2024 21:07
2521,179,DDR4-3000,11/25/2024 21:07,11/25/2024 21:07
2522,179,DDR4-3200,11/25/2024 21:07,11/25/2024 21:07
2523,179,DDR4-3400,11/25/2024 21:07,11/25/2024 21:07
2524,179,DDR4-3466,11/25/2024 21:07,11/25/2024 21:07
2525,179,DDR4-3600,11/25/2024 21:07,11/25/2024 21:07
2526,179,DDR4-3733,11/25/2024 21:07,11/25/2024 21:07
2527,179,DDR4-3866,11/25/2024 21:07,11/25/2024 21:07
